GeneID	GSM6423489	GSM6423490	GSM6423495	GSM6423496	GSM6423497	GSM6423498	GSM6423499	GSM6423500
101927987	0	0	0	0	0	0	0	0
1496	0	0	1	2	2	0	0	0
100422888	0	0	0	0	0	0	0	0
102465877	0	0	0	0	0	0	0	0
107985903	0	0	0	0	0	0	0	0
347730	0	0	0	1	1	0	1	1
107985904	0	0	0	0	0	0	1	0
105374824	0	0	0	0	0	0	0	0
105374827	0	0	0	0	0	0	0	0
100507201	0	0	0	0	0	0	0	0
102724542	0	0	0	0	0	0	0	0
105374828	0	0	0	0	0	0	0	0
105374829	0	0	0	0	0	0	0	0
105374831	0	0	0	0	0	0	0	0
1720	0	0	0	0	0	0	0	0
105374832	0	0	0	0	0	0	0	0
105374833	0	0	0	0	0	0	0	0
105374834	0	0	0	0	0	0	0	0
101928031	0	0	0	0	0	0	0	0
107985905	0	2	0	0	0	0	0	0
388965	1	0	1	0	0	1	0	0
8802	1872	1971	769	509	1054	1061	1156	1279
1768	7	42	5	1	4	4	5	4
107985906	0	1	0	0	0	0	0	0
129293	604	775	192	306	53	68	53	26
105374837	0	158	2	2	0	0	0	0
105374836	39	47	17	9	25	29	34	36
9168	13637	13201	5003	2861	8332	9330	11189	10954
105374838	86	143	60	71	45	38	109	73
56888	2575	2398	1615	1733	1370	1403	1463	1418
100996478	0	0	0	0	0	0	0	0
83439	556	654	162	157	149	169	183	121
100874334	2	0	0	1	0	0	0	0
102724579	1	1	1	0	0	0	1	0
105374839	13	6	0	4	3	1	1	0
100996506	73	88	4	9	16	25	13	13
10618	5899	6569	803	3344	2208	2031	1753	1536
54884	1008	1272	1093	815	1364	1470	1548	1805
84173	354	384	187	125	323	328	408	412
822	2299	3818	1112	737	1530	1891	2418	2009
105374841	70	119	51	24	0	1	0	1
284948	2	6	28	28	15	13	18	12
100630918	34	48	26	28	43	45	64	42
4144	5767	3788	1615	2168	6806	8919	8778	5919
2677	1322	1364	655	800	1095	1234	1229	1403
8673	899	1087	122	61	457	528	597	683
10791	16	24	4	4	2	2	3	3
51255	747	999	614	337	591	650	737	844
129303	92	110	123	102	51	75	46	82
10713	2107	2018	1193	899	1394	1359	1575	1845
388969	615	825	207	272	378	462	502	334
6439	2	1	2	2	2	1	0	4
105374842	1	0	0	0	0	0	0	0
10578	20	9	0	0	0	0	0	0
84913	3	14	145	120	6	0	1	8
102466516	0	0	1	3	0	0	0	0
284950	0	0	0	0	0	0	0	0
8869	270	255	86	183	47	56	78	42
101928113	2	7	3	1	0	0	1	0
112268420	8	21	2	4	0	0	1	1
105374843	0	0	0	0	0	0	1	0
25885	4439	3561	1414	1514	3501	3320	3076	3871
55037	1974	1993	33	512	1086	1241	893	325
692225	4	11	1	1	2	4	1	2
10989	4434	4421	328	1094	1851	1958	1973	1343
100616159	1	0	0	0	0	0	0	0
51318	1646	1339	72	220	527	584	473	339
65055	31	54	10	35	1	0	0	1
55818	1053	1412	31	393	557	700	622	188
100526767	1288	1392	372	454	762	735	696	658
51652	1255	1335	366	438	748	714	678	638
105374845	14	15	0	3	3	2	2	1
7844	433	622	58	134	204	256	204	131
64795	2213	2340	147	392	815	844	699	413
925	10	12	5	3	7	11	6	6
105374846	2	3	0	2	1	5	1	0
926	2	4	0	0	0	0	0	0
100286979	14	7	1	6	4	13	7	4
400966	167	152	7	10	24	17	10	4
5343	6	1	2	4	1	4	3	1
285074	379	468	125	123	145	153	133	116
107985772	0	0	0	0	0	0	0	0
102724642	137	111	4	19	30	39	33	18
100616370	0	3	0	0	0	0	0	1
107985771	1	0	0	0	0	1	0	0
105374847	0	0	0	0	0	0	0	0
107985908	8	7	1	0	0	0	2	0
105374848	17	24	0	1	1	0	2	0
105377635	11	4	0	0	0	0	0	0
101928173	11	7	2	3	4	2	3	4
112597	361	377	451	229	124	85	122	143
101928152	64	49	7	23	13	14	11	7
107985909	37	30	0	6	1	2	4	1
100616499	1	1	0	0	0	0	0	0
101928214	55	58	0	5	8	7	2	1
730268	249	290	41	92	115	96	103	69
5342	7	1	6	5	2	6	6	1
729857	148	134	4	6	21	13	5	4
105374851	0	0	0	0	0	0	0	0
105374852	7	6	2	3	5	12	11	9
51315	127	232	53	97	85	99	59	48
150572	0	0	1	0	1	0	2	0
100616447	0	0	0	0	0	0	0	0
2168	0	0	0	0	0	0	0	0
101928347	0	0	0	0	0	0	0	1
55258	0	0	0	0	27	27	34	30
344167	4	2	1	1	0	0	0	0
200523	0	0	0	0	0	0	0	0
101928371	156	210	3	50	76	78	65	31
9451	530	660	9	152	257	288	203	118
101928403	41	59	18	27	7	9	22	10
102724805	31	46	8	10	0	0	5	1
22934	507	508	199	191	359	325	325	318
105374853	2	4	1	0	1	0	3	0
645784	0	2	0	2	2	1	1	1
105374855	0	1	1	0	0	0	0	0
100616399	0	0	0	0	0	0	0	0
105374854	0	0	0	0	0	0	0	0
3514	42	42	1	0	0	2	0	0
28946	1	0	0	0	0	0	0	0
28947	0	1	0	0	0	0	0	0
28948	0	1	0	0	0	1	0	0
28949	0	0	0	0	0	0	0	1
28950	0	2	1	0	0	0	0	0
28908	1	1	0	1	3	0	1	1
28907	0	0	3	1	2	0	0	2
28905	0	0	0	0	0	0	0	0
28929	0	0	0	0	0	0	0	0
28299	2	1	0	0	1	0	0	0
28943	0	0	1	0	0	0	0	0
28915	0	0	0	0	0	0	0	0
28942	0	0	0	0	0	0	0	0
28941	0	0	1	0	0	0	0	1
28928	0	0	0	0	0	0	0	0
28914	2	1	1	0	1	0	0	0
28940	0	1	1	0	1	0	0	0
28939	0	1	0	0	0	0	1	1
28927	0	0	0	0	0	0	0	0
28913	0	2	1	0	0	0	1	0
28938	1	0	0	0	0	0	0	0
28937	0	0	0	1	0	0	0	0
28926	0	0	0	0	0	0	0	0
28925	0	0	0	0	0	0	0	0
28912	3	1	0	0	0	0	0	0
28906	0	0	0	0	0	0	0	0
28936	0	0	0	0	0	0	0	0
28924	0	0	0	0	0	0	1	0
28923	1	0	0	1	1	0	0	0
28911	0	0	0	0	0	0	0	0
28922	0	0	0	0	1	0	0	0
28935	0	0	0	0	0	0	0	1
28921	1	0	0	0	0	0	0	0
28920	0	0	0	0	0	0	0	1
107985910	0	0	0	0	0	0	0	0
28919	0	0	0	0	0	1	0	0
28910	0	0	0	0	0	0	0	0
28934	0	0	0	0	0	0	0	0
28933	1	1	0	0	0	0	0	0
28909	0	0	0	0	0	0	0	0
28932	0	0	0	0	0	1	0	0
28918	0	0	0	0	0	0	0	0
28931	0	0	0	0	0	0	0	0
28917	0	0	0	0	0	0	0	0
28930	1	1	1	1	0	1	0	0
28916	0	0	1	1	0	0	1	1
107985911	294	310	127	88	170	191	175	227
101927050	1	2	0	1	0	0	1	0
105374862	0	0	0	0	0	0	0	0
28878	0	0	1	1	0	0	1	1
28893	0	2	1	1	0	1	0	0
28879	0	0	0	0	0	0	0	0
28894	0	0	0	0	0	0	0	0
28880	0	0	0	0	0	0	0	0
28895	0	0	0	0	0	1	0	0
28871	0	0	0	0	0	0	0	0
28896	1	1	0	0	0	0	0	0
28897	0	0	0	0	0	0	0	0
28872	0	0	0	0	0	0	0	0
28881	0	0	1	0	0	1	0	0
28882	0	0	0	0	2	0	0	0
28883	1	0	1	0	0	0	0	0
28898	0	0	0	0	1	0	0	0
28884	0	0	0	0	0	0	0	0
28873	0	0	0	0	0	0	0	0
28885	0	0	0	0	2	1	0	0
28886	0	0	0	0	0	0	0	0
28899	0	0	0	0	0	0	1	0
28870	0	0	0	0	0	1	0	0
28874	0	0	0	0	0	0	0	0
28887	0	0	0	0	0	0	0	0
28888	0	0	0	0	0	0	0	0
28869	0	0	0	0	1	0	0	0
28900	0	0	0	0	0	0	1	0
28901	0	0	0	0	0	0	1	0
28875	0	1	1	0	0	0	1	0
28889	0	0	0	0	0	0	0	0
28902	0	1	1	1	0	0	1	1
28903	0	1	1	0	0	0	0	0
28876	0	0	0	0	0	0	0	0
28890	0	0	0	0	0	0	0	0
28892	0	0	0	0	0	0	0	0
28891	0	0	0	0	0	0	0	0
28904	0	0	0	0	0	0	0	0
28877	0	0	0	0	0	0	0	0
101060017	0	0	0	0	1	1	0	0
101930047	0	0	0	0	0	0	0	0
101926969	59	44	0	0	0	0	0	0
654342	65	64	64	39	101	108	81	132
107985798	1	2	0	1	1	1	1	1
105374868	4	7	0	0	0	0	0	0
645367	24	27	2	3	0	0	0	0
440888	0	0	0	0	0	0	0	0
728034	159	205	33	41	45	41	48	35
107985915	21	32	4	12	8	5	6	5
100133920	1	0	0	0	0	1	0	0
100509620	0	4	2	0	1	1	1	0
107985916	0	0	0	0	0	0	0	0
90499	1	2	0	0	0	0	0	0
729171	1	3	0	0	0	0	2	1
442028	0	0	0	1	0	0	0	0
150483	0	0	0	0	1	0	0	0
105373487	0	0	0	0	0	0	0	0
4118	4	5	0	0	0	0	0	1
105373488	0	0	0	0	2	0	0	0
64969	4397	4041	1720	1135	1952	2036	2360	2446
84874	657	920	36	118	235	285	333	162
7549	333	379	93	127	189	194	193	198
150696	1436	2340	7	4	12	14	18	17
30818	51	54	147	140	128	161	168	154
51011	1029	1165	621	433	386	452	523	400
653192	0	0	0	1	0	0	0	4
107985917	28	23	1	9	11	10	3	0
129868	0	0	0	0	0	0	0	2
105373490	36	71	6	53	0	0	0	0
101926959	0	0	0	0	0	0	0	0
105373492	0	1	0	1	0	0	0	1
150759	291	297	4	24	77	91	70	8
400986	420	462	8	30	101	125	102	14
729234	51	62	60	44	22	42	57	32
150763	16	24	24	26	10	18	26	20
105373493	0	0	0	1	0	0	0	1
105373494	0	0	0	0	0	0	0	0
151	14	30	8	5	2	0	1	2
431705	7	10	0	0	1	1	2	2
1844	131	126	3	1	17	38	22	36
56910	6053	6083	1309	1181	2620	2599	2547	3369
285033	323	332	143	117	174	161	137	200
109623481	1	1	0	3	0	0	1	0
55654	2444	2730	720	541	1375	1320	1262	1699
9391	3749	3937	981	821	1851	1869	1971	2058
23020	17750	17898	5962	5765	8685	9228	9384	9774
150771	223	179	0	0	3	1	2	1
23397	3450	3357	133	252	1079	934	856	760
93082	53	117	9	4	4	4	9	7
105373496	0	0	0	0	0	0	0	0
10865	604	709	72	52	101	102	137	184
55683	3007	3527	1505	1173	1186	1225	1205	1377
90342	32	35	3	2	6	12	17	7
81562	616	684	203	147	500	483	456	746
26504	1131	1423	560	430	537	557	710	785
100422928	0	2	0	0	0	0	0	0
100506036	9	8	1	1	1	1	0	3
26505	1190	1514	434	337	731	690	677	834
200539	94	114	30	28	55	86	91	84
51239	192	265	152	91	120	136	122	160
54910	581	903	940	649	729	848	989	942
51252	1	6	3	2	1	1	1	0
101927053	0	0	1	1	0	0	0	0
151313	532	630	425	295	212	271	304	190
375248	816	802	23	55	61	54	26	10
100506076	153	109	5	19	3	1	1	1
107985920	9	2	0	0	0	0	0	0
100506123	111	92	7	21	2	1	2	2
57730	341	326	20	26	34	47	18	12
105373499	0	0	0	0	0	0	0	0
1329	3594	4088	1330	880	2107	2425	2540	2824
10120	659	792	588	375	270	264	319	227
728537	39	61	15	25	13	17	11	10
7535	12	15	2	4	8	3	6	6
23505	2599	2383	117	767	1482	1669	1265	579
107985921	108	92	5	29	49	62	41	34
105373501	0	0	0	0	0	0	0	0
200403	3	6	0	2	0	3	3	2
1261	2	0	0	0	0	0	3	0
3631	2550	3659	223	472	507	532	504	367
493753	605	750	159	168	186	248	276	153
25972	552	644	111	129	122	168	127	158
11320	117	224	1	13	4	1	0	1
107985922	0	1	0	0	0	0	0	0
101927070	0	0	0	0	0	0	0	0
343990	326	607	11	15	2	1	1	0
80705	279	271	17	19	25	29	22	15
150590	122	142	3	3	31	46	27	13
51601	209	218	8	38	43	29	17	12
129531	941	1031	157	206	147	172	159	118
51263	2613	2493	287	493	940	953	943	711
254773	9	4	1	0	5	6	4	0
129530	20	16	7	14	14	12	24	14
10190	1404	1413	100	133	243	206	119	134
107985923	23	21	5	13	5	6	3	3
9669	12260	8679	58	191	963	572	292	183
51455	1661	1805	44	224	263	330	231	89
3899	1	5	15	22	1	11	16	3
105373504	0	0	0	0	1	0	0	0
112268421	0	0	0	2	0	0	0	0
150577	0	0	0	0	0	0	0	0
164832	2	4	36	342	127	157	78	50
9486	461	500	412	332	318	328	301	402
129521	0	0	0	0	0	0	0	0
105373506	0	0	0	0	0	0	0	0
79031	1053	908	152	164	292	254	223	301
105373507	0	0	0	0	0	0	0	0
107985814	0	0	0	0	0	0	1	0
107985924	0	0	0	0	0	0	0	0
105375310	11	28	0	0	0	2	0	0
105373508	0	0	0	0	0	0	0	0
4862	229	329	187	235	2175	2708	2841	1632
101927142	0	0	1	1	2	0	1	1
6160	2671	2661	831	643	617	788	785	776
11138	1095	1719	255	402	1193	1556	1893	1095
105373510	14	9	1	2	3	5	3	4
100506286	51	45	8	15	8	20	16	9
55571	2509	2565	326	467	663	728	721	632
105373511	307	307	32	59	71	85	76	76
284996	2078	2439	426	434	801	885	869	809
692205	11	26	1	5	2	2	3	1
105373512	0	1	1	1	0	0	1	0
100847007	0	0	0	0	0	0	0	0
200407	430	312	5	8	767	778	844	900
731220	4	2	0	0	4	6	7	3
107985925	0	0	0	0	1	0	0	2
105373514	0	0	0	0	0	0	0	0
9448	12504	12605	1803	2668	19879	25357	26049	15168
100506328	9	20	0	0	0	0	0	2
7850	117	167	1	0	0	1	3	5
107985926	0	1	0	0	0	0	0	0
3554	206	738	29	138	17	20	19	25
8808	230	424	10	11	0	0	0	1
9173	137	370	7	36	133	170	229	185
8809	222	248	9	41	58	59	58	32
8807	13	17	0	0	2	0	0	2
100616157	0	0	0	0	0	0	0	0
389015	5	4	1	0	0	1	0	1
6549	229	810	17	122	4	7	2	1
84804	648	847	260	332	303	375	396	392
130827	188	251	22	58	57	60	49	35
105373518	2	0	0	0	0	0	0	0
105373519	4	3	0	0	0	0	0	0
105373520	0	0	0	0	0	0	0	0
107985927	0	0	0	0	0	0	0	0
107985928	0	0	0	0	0	0	0	0
105373521	0	0	0	0	0	0	0	0
105373523	0	0	0	0	0	0	0	0
105373522	0	0	0	0	0	0	0	0
100287010	0	0	0	0	0	0	0	0
101927331	0	0	0	0	0	0	0	0
150568	0	0	0	0	0	0	0	0
101927360	0	0	0	0	0	0	0	0
105373524	0	0	0	0	0	0	0	0
105373525	0	0	0	0	0	0	0	0
105373526	0	0	0	0	0	0	0	0
101927383	0	0	0	0	0	0	0	0
284998	0	0	0	0	0	0	0	0
100506421	0	0	0	0	0	0	0	0
5455	0	0	0	1	1	0	0	0
102682016	0	0	0	1	0	0	0	0
102724691	2	0	0	1	0	0	1	0
64965	1813	1517	181	284	408	436	358	344
101927492	611	489	55	87	127	120	106	108
105373527	0	0	0	1	0	0	0	0
105373984	0	5	0	0	0	0	0	0
105373528	0	0	0	0	0	0	0	0
11250	3	1	3	2	0	0	1	0
9392	2003	1924	269	332	658	616	584	656
100506473	262	168	15	66	48	48	35	27
79074	1517	1615	73	226	349	419	297	203
2274	1478	1640	545	374	445	472	432	651
105373529	0	0	0	0	0	0	0	0
105375311	0	0	0	0	0	0	0	0
285000	0	0	0	0	0	0	0	0
107985929	0	0	0	0	0	0	0	0
8440	1677	1960	573	402	490	524	500	499
105373530	0	0	0	0	0	0	0	0
105373531	0	0	0	0	0	0	0	0
84417	0	0	0	0	0	0	0	0
80146	1816	2519	546	640	1132	1257	1151	1082
107985930	3	9	0	2	0	0	4	0
402096	16	17	1	4	7	8	7	5
285189	0	0	2	1	0	0	0	0
653489	349	316	3	15	29	21	13	6
105373534	0	0	0	0	0	0	0	0
107985931	1	1	0	0	0	1	1	0
927	0	0	0	0	0	0	0	0
102724744	0	0	0	0	0	0	0	0
84620	0	0	1	0	83	108	81	30
105373535	0	0	0	0	0	0	0	0
105373536	0	0	0	0	0	0	0	0
105373538	0	0	0	0	0	0	0	0
105373537	0	0	0	0	0	0	0	0
105373539	0	0	0	0	0	0	0	0
104326057	0	0	0	0	0	0	0	0
729121	0	0	0	0	0	0	0	0
285190	229	175	2	8	24	11	13	2
60482	0	0	0	0	0	1	0	0
107178918	0	0	0	0	0	0	0	0
102724774	0	0	0	0	0	0	0	0
442038	0	0	1	0	2	1	0	0
6819	1	1	0	0	0	1	1	0
151234	0	0	0	0	0	0	0	0
27233	0	0	0	0	0	1	0	0
9648	2560	2436	5	37	111	69	46	20
644903	55	76	11	11	6	4	8	2
3987	3378	3861	117	430	390	347	331	173
106182118	7	6	0	2	0	1	1	0
5903	13826	9826	15	151	613	389	193	106
165055	622	499	13	26	22	21	10	6
10913	56	144	1	0	1	0	5	0
100287216	23	28	8	4	151	150	138	129
344558	140	142	74	52	1189	1248	1248	1108
100422863	0	1	0	0	0	0	0	0
100423027	0	0	0	0	0	0	0	0
107985773	0	0	0	0	1	0	0	0
151011	3512	3444	72	409	475	502	304	90
65124	3877	2613	75	203	457	390	336	252
105373545	4	4	0	0	0	0	0	0
107985774	3	2	0	0	0	0	0	0
100506563	4	12	2	1	0	0	0	0
84220	1338	1616	9	61	142	116	66	24
102724848	0	3	0	0	1	2	0	0
100271835	53	66	4	10	8	8	9	5
96626	55	68	4	11	8	8	10	5
105373547	1	2	0	0	0	0	0	0
440895	0	0	0	0	0	0	0	0
440894	1245	1275	127	146	249	229	219	227
112268438	9	37	1	1	0	0	0	0
105373985	12	95	1	1	1	0	0	0
107985775	3	28	0	0	0	0	0	0
105373548	0	6	0	0	0	0	0	0
105373549	9	38	0	0	0	0	0	0
105373986	14	78	0	0	0	0	0	0
100422994	0	0	0	0	0	0	0	0
7851	1188	2380	231	167	1916	1998	2488	2302
100616123	0	1	0	0	2	0	2	1
4867	223	282	43	33	60	84	66	42
205251	87	131	71	36	39	43	39	45
100507334	0	0	0	0	0	1	0	0
100847033	0	1	0	0	2	0	1	2
105373551	41	212	0	0	0	0	0	0
107985776	4	30	0	0	1	0	0	0
105375809	4	45	1	0	1	0	0	0
151009	758	678	58	117	154	138	133	112
100288695	138	154	9	22	22	22	19	12
100288570	0	0	0	0	0	0	0	0
105373552	1	3	1	1	1	1	1	0
102724875	1	2	0	0	1	0	0	0
729540	1372	1663	7	66	128	124	62	24
105373553	3	9	1	1	0	0	0	0
699	6999	7451	113	593	1151	1125	894	386
106635550	2	0	0	0	0	0	0	0
105373554	6	0	1	0	0	0	0	0
55289	155	160	7	3	12	11	17	10
400997	5	9	0	1	0	2	1	0
10018	1106	1307	44	194	245	243	260	185
541471	1266	1082	490	517	301	313	272	265
101927283	146	134	1	10	6	7	5	0
100616341	1	3	0	0	0	0	0	0
105373557	13	17	1	3	3	4	4	5
105373559	2	5	1	0	0	0	0	0
107985933	2	13	1	0	1	0	0	0
64682	5150	4760	77	1062	1744	1853	1686	581
100616165	1	3	0	0	0	0	0	1
10461	46	218	176	328	64	93	73	93
84910	2416	3322	49	310	387	367	318	142
105373560	5	5	0	0	0	0	0	0
129804	209	170	20	54	52	33	48	16
84524	1162	1022	48	172	184	159	94	62
376940	138	472	5	18	43	53	38	12
727851	1427	1618	6	59	124	128	60	18
150465	4389	3465	356	748	2450	2888	3048	2230
105373562	4	7	1	1	1	1	1	0
84172	2552	2274	119	563	1101	1079	1079	743
101927330	38	28	26	9	4	9	10	5
84269	437	416	283	190	109	134	144	117
107985934	2	7	0	0	4	4	2	1
400999	2	5	18	6	3	7	10	7
6574	2476	1977	1006	949	4434	5519	6017	5852
102724955	1	0	0	0	0	1	2	3
284958	440	362	3	7	37	20	14	3
150468	5155	3707	21	71	298	204	104	35
3552	11909	9524	0	3	8	4	5	1
3553	5441	5827	3	3	2464	4509	6025	1372
105373563	2	3	0	1	0	0	0	0
27178	36	51	0	0	19	35	35	7
56300	121	742	0	2	0	1	0	0
27179	0	1	1	0	0	0	0	0
27177	0	7	0	0	0	0	0	0
26525	88	180	1	1	1	0	0	1
84639	3	2	1	0	0	0	0	0
3557	273	1348	0	6	0	2	1	1
23550	1417	1470	187	162	317	352	418	436
7849	167	146	35	18	76	53	83	95
654433	79	106	15	15	277	313	429	406
105373567	14	15	3	2	6	5	5	5
101927400	105	108	12	10	29	22	28	22
107985936	1	2	0	0	0	2	0	0
150472	1428	1444	111	227	203	197	164	150
112268422	63	44	0	1	1	2	2	0
200350	19	6	2	3	3	1	0	7
101927424	0	5	0	0	1	0	1	0
103344932	2	2	5	5	14	16	25	20
729468	1	2	0	2	24	19	18	21
654412	0	0	0	0	2	0	1	0
100302128	0	0	0	0	0	0	0	0
375260	282	368	121	115	187	192	259	233
84771	78	90	16	14	53	55	70	68
118433	422	411	100	131	204	219	214	270
11159	342	358	183	139	55	51	68	52
112268423	3	6	5	4	1	3	0	3
80255	2655	2830	52	275	499	553	328	197
100616208	0	0	0	0	0	0	0	0
105373570	0	1	0	3	0	0	1	1
101060091	0	6	3	5	3	5	3	7
10096	10502	11013	776	2274	2342	2445	2111	1182
440900	2	0	0	0	0	0	0	0
100499194	0	0	0	0	0	0	0	0
57628	0	0	0	0	2	2	0	0
101927591	0	0	0	0	0	0	0	0
105373575	0	0	0	0	0	0	0	0
105373574	0	0	0	0	0	0	0	0
107985937	0	0	0	0	0	0	0	0
389023	0	0	0	0	0	0	0	0
107985938	0	0	0	0	0	0	0	0
105373572	0	0	0	0	0	0	0	0
105373576	0	0	0	0	0	0	0	0
8886	5077	4362	116	609	738	741	369	232
107985939	270	165	15	68	46	38	40	22
54520	3480	4291	90	819	802	984	907	363
101929908	2	11	0	0	1	1	0	1
102723413	0	0	0	1	0	0	0	0
107985940	0	0	0	0	0	0	0	0
51141	497	755	28	124	112	133	100	67
100506797	2	7	28	16	2	2	1	1
105373578	1	6	0	0	1	0	0	0
107985815	0	1	1	0	3	5	6	6
105373579	4	6	0	2	2	0	2	0
101927709	0	0	0	0	0	0	0	0
2019	49	53	0	0	91	110	134	93
8685	39	216	29	11	0	2	0	0
165257	0	0	0	0	0	0	0	0
107985941	0	3	0	0	0	0	1	0
55240	682	681	341	325	671	760	706	818
100874111	109	120	48	64	89	98	101	115
105373581	123	111	39	50	88	105	114	116
130355	118	96	31	44	42	53	38	35
1622	3455	3538	987	558	1386	1437	1560	1823
140738	7	7	13	11	0	1	0	0
6344	1	0	1	1	0	0	0	0
107105282	0	2	0	1	0	0	0	0
200373	0	0	0	2	0	1	0	0
80775	599	466	189	124	158	164	183	144
101927764	10	12	0	5	10	15	14	7
5775	1064	1093	15	91	115	141	87	30
107985817	0	0	0	0	0	0	0	0
57669	977	1942	31	288	177	178	188	53
105373582	16	25	0	4	2	7	5	2
79134	2692	2264	795	760	1189	1131	1132	1169
105373583	25	28	5	4	5	5	1	8
5899	2713	3065	390	541	793	803	900	728
105373584	0	1	0	0	0	0	0	0
105373989	2	17	0	0	123	131	50	160
3625	82	135	4	7	2156	1753	1348	2354
84931	0	0	0	0	0	0	0	0
105373585	2	2	1	0	1	1	0	0
2736	696	730	472	516	194	227	177	208
105373587	0	0	0	0	0	0	0	0
105373588	0	0	0	0	0	0	0	0
29842	209	267	95	195	26	53	73	39
23332	4618	4803	88	771	1037	1169	1046	457
107985942	23	27	4	9	3	5	7	10
100151683	5	1	1	0	0	0	0	0
254128	1133	1026	119	163	227	223	193	153
84365	2258	1765	117	282	425	375	263	233
7247	4852	4416	520	1176	1549	1626	1410	1205
105373590	0	0	0	0	3	1	0	0
101927801	0	1	1	0	1	1	3	1
105373592	0	0	0	0	0	0	0	0
105373591	0	0	0	0	0	0	0	1
105373593	0	0	0	0	0	0	0	0
107985943	0	0	0	0	0	0	0	0
105373594	1	0	0	0	0	1	2	0
105373595	0	0	0	0	0	0	1	0
105373596	0	0	0	0	0	0	0	0
107985818	0	0	0	0	0	0	0	0
107985819	0	0	0	0	0	0	0	0
107985820	0	0	0	0	0	0	0	0
129684	0	2	1	0	3	2	3	2
105373598	0	0	0	0	0	0	0	0
105373597	0	0	0	0	0	0	0	0
105373600	0	0	0	0	0	0	0	0
105373601	0	0	0	0	0	0	0	0
105373602	0	0	0	0	0	0	0	0
2995	77	87	0	0	0	0	1	0
105373603	0	0	0	0	0	0	0	0
101929926	0	0	0	0	0	0	1	0
105373604	5	3	0	0	0	0	0	0
274	1846	1697	512	282	926	967	980	1112
105373605	0	3	0	2	0	0	0	1
339761	493	396	2	2	56	46	47	47
2071	2444	2799	529	412	1125	1153	1121	1405
10746	4556	3844	30	210	381	266	132	64
100506922	75	72	33	43	29	33	28	38
5624	94	102	4	7	7	4	5	2
100616187	0	0	0	0	0	0	0	0
105373608	52	62	5	8	5	4	6	2
55677	4755	4944	188	948	1098	1155	1003	454
4648	138	94	11	5	49	38	42	48
105373609	0	0	0	0	0	0	0	0
101927834	8	17	5	1	2	3	3	9
55679	92	121	103	95	58	71	67	68
2840	51	37	21	35	25	37	19	18
55339	4571	4049	494	731	1331	1269	997	1186
84826	179	172	60	78	50	50	53	43
5433	3597	3309	834	668	1234	1201	1288	1512
83607	2468	2474	727	937	864	700	834	990
107985944	17	9	0	3	8	3	3	3
79595	2524	2899	503	731	1059	1049	1183	1047
56886	9013	9218	129	2339	2490	2978	2308	722
9394	2824	3012	418	279	699	640	679	981
105373610	0	3	0	0	0	0	0	0
105373611	0	0	0	0	0	0	0	0
101927881	0	1	0	0	0	0	0	0
151121	0	0	0	0	0	0	0	0
105373612	0	0	0	0	0	0	0	0
105373613	1	2	0	0	0	0	0	0
105373614	0	0	0	0	0	0	0	0
107985945	1	0	0	0	0	0	0	0
105373615	1	0	0	0	0	0	0	0
105373616	0	0	0	0	0	0	0	0
389033	1	1	0	0	0	0	0	0
101927924	0	0	0	0	0	0	0	0
100131320	12	13	1	5	3	3	5	2
84084	20	20	1	6	3	4	6	3
440905	3	2	0	0	0	2	0	0
728378	1	1	1	2	3	1	0	2
105373617	0	0	0	0	0	0	0	0
285103	4	2	1	0	1	0	0	0
91409	75	154	56	34	36	37	25	30
55627	5989	5665	1605	1082	2727	2651	2776	3453
80097	1126	1219	728	509	867	996	1039	1055
112714	1	1	2	2	5	5	5	3
100189418	0	0	0	0	0	0	0	0
84317	647	980	225	141	245	250	231	289
92856	3543	2643	1544	1009	1739	1747	1665	2242
26469	2001	2605	871	559	440	410	443	362
105373618	3	6	1	3	0	0	0	0
100216479	73	103	1	3	0	0	0	0
646802	0	0	0	0	0	0	1	0
653269	0	0	2	0	1	1	1	1
653275	0	0	0	0	0	0	0	1
646743	0	0	0	0	0	0	0	1
107985778	0	0	0	0	0	0	0	0
150527	0	0	0	0	1	0	0	1
55997	0	0	0	0	0	0	0	2
653781	1	0	1	0	0	1	1	0
100132708	0	0	0	0	0	0	0	0
344561	0	0	0	0	0	0	0	0
205147	0	0	0	0	0	0	0	0
50649	4040	4050	1280	1484	2056	2386	2996	2258
130074	5465	4671	2154	2596	2422	2327	2403	2419
55041	5879	6650	1215	1751	2776	3019	3149	3176
445582	1	1	2	3	1	1	1	3
112268424	0	0	0	0	0	0	0	0
440910	0	0	0	0	0	0	0	0
150786	188	207	20	63	60	57	42	28
112268425	0	0	0	0	0	0	0	0
389043	0	0	0	0	0	0	0	0
401010	1	1	1	1	3	2	0	5
653784	1002	1176	531	360	636	710	744	790
113457	28	31	12	9	16	19	25	28
100616378	14	9	3	1	6	9	5	7
150776	1049	1230	502	344	389	437	476	457
90557	197	262	61	35	28	28	44	37
440915	0	0	1	0	0	1	1	0
101927994	0	0	0	0	0	0	0	0
29798	128	123	51	55	46	44	30	35
408029	2	0	3	1	1	2	0	2
101928067	0	0	0	0	0	0	0	0
554226	0	0	0	0	0	0	0	0
100313824	0	0	0	0	0	0	0	0
105373622	0	0	0	0	0	0	0	0
646915	0	0	0	0	0	0	0	0
339742	3	11	0	1	2	7	3	5
2863	302	227	106	62	339	365	382	470
113218485	0	0	0	0	0	0	0	0
116372	181	144	65	37	214	221	223	307
