geneid	LNCaP_1	LNCaP_2	LNCaP_3
4200	2290	2060	2445
4201	2023	2011	2235
4204	2554	2524	2912
4205	1007	957	1082
4207	0	0	0
4208	0	0	0
4209	1488	1330	1601
421	1680	1607	1834
4210	30	14	17
4211	109	81	96
4212	0	0	0
4213	474	436	463
4214	486	418	533
4215	1078	1084	1227
4216	742	715	902
4217	283	287	311
4218	1896	1880	2117
4221	1456	1421	1543
4222	0	0	0
4223	0	0	0
4224	0	0	0
4225	1	0	1
4232	475	470	579
4233	73	74	85
4234	535	489	531
4236	1608	1437	1728
4237	0	0	0
4238	1877	1758	1926
4239	0	0	2
4240	818	801	817
4241	21	26	31
4242	0	0	0
4245	1677	1618	1772
4246	2	0	0
4247	1148	1042	1158
4248	0	0	0
4249	2706	2495	2829
4250	0	0	0
425054	1	8	8
4253	816	779	867
4254	383	398	457
4255	1156	1190	1143
4256	2	0	0
4257	6151	5780	6610
4258	2098	1952	2293
4259	894	830	938
4261	0	0	0
4267	4221	4078	4580
427	4216	3895	4463
4277	0	0	1
4281	455	503	484
4282	6377	5612	6450
4283	0	0	0
4284	11	20	11
4285	2024	1978	2244
4286	145	153	179
4287	642	634	702
4288	3908	3755	4412
4289	2255	2171	2640
429	0	0	0
4291	422	410	448
4292	1979	1796	2177
4293	938	902	957
4294	605	579	694
4295	0	0	0
4296	2325	2296	2529
4297	3122	2954	3479
4298	5246	5076	5738
4299	3282	3320	3773
43	12	16	16
430	0	1	0
4300	515	453	543
4301	2126	2164	2404
4302	6259	6214	6828
4303	483	464	579
4306	504	497	529
4308	0	0	0
4311	19762	19096	21908
4312	0	0	0
4313	0	0	0
4314	0	0	0
4316	3	8	8
4317	0	0	0
431704	0	0	0
431705	1	3	4
431707	0	0	0
4318	2	0	2
4319	106	95	89
432	4	6	5
4320	451	394	442
4321	0	0	0
4322	27	24	23
4323	3	3	1
432369	7	13	3
4324	1320	1261	1483
4325	3386	3502	3949
4326	0	1	1
4327	0	0	0
4329	4406	4071	4770
433	0	0	1
4330	1	2	0
4331	580	516	625
4332	0	0	0
4335	1211	1120	1255
4336	1	0	2
4337	534	533	604
4338	1407	1310	1577
434	0	0	1
4340	0	0	0
4342	0	0	0
4343	2497	2562	2744
4345	11	7	14
435	962	895	1073
4350	850	752	907
4351	2983	2802	3059
4352	16	21	19
4353	0	0	0
4354	3	4	6
4355	2119	2075	2274
4356	393	373	467
4357	1005	929	1030
4358	1567	1459	1630
4359	10	7	8
4360	0	0	0
4361	908	847	1030
4363	3005	2912	3266
438	0	0	1
43847	17	17	16
43849	2	0	0
439	3349	3216	3738
439915	0	0	0
439916	0	0	0
439921	78	88	99
439927	0	0	0
439931	144	161	190
439933	0	0	0
439934	0	0	0
439941	0	0	0
439949	3	1	2
439950	0	0	0
439951	0	0	2
439965	2	2	7
439990	3	7	4
439994	17	13	19
439996	0	0	0
440	4871	4533	5271
440021	0	0	0
440023	1	0	0
440026	1356	1232	1481
440028	24	20	32
440034	0	0	0
440040	0	0	0
440041	0	0	0
440044	2	8	8
440049	21	8	23
440050	0	1	0
440051	0	0	0
440067	0	0	0
440068	0	0	0
440072	36	39	44
440073	2	1	2
440077	0	0	0
440078	6	8	4
440081	187	189	209
440087	5	9	11
440093	2	2	2
440097	0	0	0
440101	4	2	5
440104	1750	1648	1977
440107	2	5	8
440117	0	0	0
440119	0	0	0
440131	0	0	0
440132	0	0	0
440137	28	34	27
440138	115	105	123
440145	287	246	340
440153	0	0	0
440157	26	22	29
440163	0	0	0
440173	0	0	0
440184	0	0	0
440193	2350	2390	2641
440224	0	0	0
440225	0	0	0
440243	0	0	0
440248	225	219	202
440253	44	44	41
440270	642	622	747
440275	3209	3208	3541
440278	106	90	94
440279	34	40	44
440288	143	126	140
440292	0	0	2
440295	398	383	445
440299	0	0	0
440300	2	3	5
440307	21	27	30
440311	1	3	0
440313	0	0	0
440335	3	0	3
440337	0	0	0
440345	50	42	50
440348	3	2	6
440352	17	29	30
440354	5	4	11
440356	96	75	94
440359	1	1	1
440386	13	4	6
440387	0	0	1
440390	1	0	0
440400	27	29	32
440416	6	2	3
440419	0	0	0
440423	125	104	123
440434	8	4	14
440435	14	9	7
440446	0	0	0
440452	0	0	0
440456	170	219	280
440461	1	1	2
440465	1427	1332	1649
440482	10	10	11
440498	355	275	340
440503	0	0	0
440508	0	0	0
440515	165	166	190
440518	0	0	0
440519	11	18	30
440533	0	0	0
440556	0	0	0
440560	0	0	0
440561	0	0	0
440563	0	0	0
440567	329	339	375
440570	0	2	1
440574	831	822	841
440584	22	18	35
440585	16	27	23
440590	43	70	72
440594	0	0	0
440600	27	35	32
440602	0	0	0
440603	4	3	8
440672	0	0	0
440689	45	24	32
440695	0	0	0
440699	0	0	0
440700	1	3	4
440704	0	0	0
440712	0	0	0
440730	2	4	2
440738	0	1	0
440742	0	0	0
440757	0	0	0
440799	0	0	0
440804	1	1	2
440822	0	0	0
440823	8	7	2
440829	2	0	3
440836	36	19	30
440854	7	3	5
440888	0	0	0
440894	124	121	128
440895	0	0	0
440896	2	2	0
440900	0	0	1
440905	106	132	145
440910	6	8	8
440915	1	0	1
440925	5	1	2
440926	303	265	356
440934	0	0	0
440944	315	331	336
440952	19	9	13
440955	3	6	1
440956	0	0	0
440957	758	712	789
440970	0	0	0
440982	0	0	0
440993	51	45	65
441009	3	3	5
441024	94	130	172
441025	0	0	0
441027	4	0	1
441046	3	2	3
441052	0	1	0
441054	10	18	15
441056	0	0	0
441058	87	92	77
441061	8	4	7
441072	82	62	67
441081	16	11	12
441089	2	2	0
441094	3	1	3
441098	0	0	0
441108	32	36	42
441116	0	0	0
441123	0	0	0
441124	153	177	200
441150	229	241	268
441151	1	4	11
441155	1	2	0
441161	43	42	57
441168	0	0	0
441172	54	48	67
441177	0	0	0
441179	0	0	0
441191	249	251	246
441194	146	152	145
441204	3	1	7
441208	1	0	0
441212	3	2	1
441234	0	0	0
441239	0	0	0
441242	134	100	119
441250	71	55	73
441251	0	0	0
441263	32	42	37
441272	0	0	0
441273	0	0	0
441282	2	0	0
441294	13	16	12
441295	0	0	0
441307	7	6	7
441308	0	0	0
441317	0	0	0
441328	0	0	0
441355	0	0	0
441369	1	1	0
441374	0	0	2
441376	1	0	0
441381	47	54	59
441389	17	19	20
441394	21	21	32
441425	0	0	0
441430	0	0	0
441432	0	0	0
441452	0	0	0
441454	0	0	0
441455	1	2	0
441457	1	0	0
441459	0	0	0
441461	23	32	36
441476	0	1	0
441478	359	317	395
441490	0	0	0
441493	1	2	3
441495	0	0	0
441501	0	0	0
441502	0	0	0
441509	0	0	0
441518	0	2	2
441519	0	0	0
441521	0	0	0
441525	0	0	0
441528	65	60	76
441531	1	1	0
441549	65	59	54
441581	0	0	0
441601	0	0	0
441608	0	0	0
441631	20	17	20
441639	0	0	0
441666	47	66	67
441669	0	0	0
441670	0	0	0
441687	8	4	11
441728	0	0	0
441733	282	244	329
441818	0	0	0
441864	0	0	0
441869	1	3	2
441871	0	0	0
441873	0	0	0
441897	0	1	0
441908	0	0	0
441911	0	0	0
441932	0	0	0
441933	0	0	0
441951	2112	2027	2219
441956	0	0	0
442028	1	0	0
442038	0	0	0
442075	619	611	684
442117	0	3	3
442132	0	0	0
442184	0	0	0
442186	0	0	0
442191	0	0	0
442194	0	0	0
442211	0	0	0
442213	2	0	0
442229	0	0	0
442245	0	0	0
442247	0	0	0
442319	0	0	0
442361	0	0	0
442388	0	0	0
442421	3	4	2
442425	3	5	8
442427	0	0	0
442444	0	2	0
442454	0	0	1
442459	0	0	0
442465	0	0	0
442497	1	0	0
442523	2	0	1
442524	5	5	10
442578	21	28	25
442582	243	216	279
442590	0	3	0
442720	1	0	0
442721	0	0	0
442744	0	0	0
442890	0	0	0
442891	0	0	0
442892	0	0	0
442893	0	0	0
442894	0	0	0
442895	0	0	0
442896	0	0	0
442897	0	0	0
442898	0	0	0
442899	0	0	0
442900	0	0	0
442901	0	0	0
442902	0	1	0
442903	1	0	0
442904	0	0	0
442905	0	0	0
442906	0	0	0
442907	0	0	0
442908	0	0	0
442909	0	0	0
442910	2	2	0
442911	0	0	0
442912	0	0	0
442913	0	0	0
442914	0	0	0
442915	0	0	0
442916	0	0	0
442917	0	0	0
442918	0	0	0
442919	0	0	0
442920	0	0	0
443	0	1	0
4430	283	275	305
4435	39	40	24
4436	298	250	284
4437	684	584	711
4438	3	10	6
4439	1	3	5
444	4158	3981	4642
4440	108	131	136
444882	0	1	0
445	1745	1558	1669
445328	81	71	56
445329	0	0	0
445347	8	11	7
445372	0	0	0
445571	19	16	19
445577	3	0	0
445582	5	8	8
445815	0	0	0
4477	9	4	0
4478	2279	2125	2435
4481	0	0	0
4482	199	210	206
4485	524	581	542
4486	9	8	10
4487	146	166	175
4488	124	88	136
448831	0	0	0
448834	1	1	1
448835	0	0	0
4489	0	0	0
4490	1	0	0
4493	0	0	0
4494	41	56	37
449491	0	0	0
449492	0	0	0
449493	0	0	0
4495	29	36	48
449520	0	0	0
4496	0	0	0
4498	0	0	0
4499	0	0	0
4500	0	0	0
4501	466	412	469
4502	1039	1024	1080
4504	11	7	9
4507	1168	1109	1282
4511	0	0	0
4515	52	41	53
4520	963	965	1103
4521	505	514	550
4522	4487	4271	4913
4524	2589	2407	2704
4528	977	940	989
4534	324	292	362
4542	16	10	22
4543	0	0	0
4544	0	0	0
4547	0	2	1
4548	1716	1592	1845
4549	42999	41579	47969
4550	404805	384441	446637
4552	797	757	872
4553	15	10	12
4555	101	92	101
4556	115	85	99
4558	3	0	3
4563	1007	955	1039
4564	698	509	616
4565	163	192	186
4566	121	116	124
4567	2414	2225	2615
4568	6	5	1
4569	204	186	168
4570	0	0	0
4571	24	11	18
4572	77	59	63
4573	9	10	5
4574	53	46	66
4575	0	0	0
4576	145	188	178
4577	0	0	0
4578	307	249	325
4579	2	9	2
4580	995	903	1037
4582	5	11	5
4583	1	2	2
4584	7	8	14
4585	26	15	25
4586	61	47	50
4588	1	1	2
4589	0	0	0
4591	1165	1144	1329
4593	2	3	5
4594	2132	2183	2429
4595	786	743	913
4597	703	670	797
4598	1010	925	1028
4599	90	97	90
460	74	59	61
4600	2	2	2
4601	1659	1545	1854
4602	226	213	283
4603	132	130	150
4604	16	8	14
4605	2031	1863	2146
4606	0	2	2
4607	1	0	0
4608	0	0	0
4609	4693	4369	5036
4610	327	270	342
4613	0	0	0
4615	2039	1884	2123
4616	91	84	81
4617	0	0	0
4618	0	0	0
4619	0	2	1
462	2	2	1
4620	0	0	0
4621	13	13	11
4622	0	0	0
4624	0	1	0
4625	0	0	0
4626	0	0	0
4627	19441	18983	21489
4628	10371	10081	11557
4629	3	0	1
463	3311	3167	3787
4633	0	0	0
4636	716	730	816
4637	17861	16857	18785
4638	862	793	910
4640	2	3	5
4641	7682	7229	8379
4642	1960	1845	2070
4643	567	548	619
4644	2729	2638	3036
4645	958	910	1030
4646	27296	25970	30591
4647	4	5	3
4648	1	1	1
4649	977	919	1071
4650	1840	1751	1982
4651	1993	1925	2101
4653	0	0	0
4654	0	0	0
4656	0	0	0
4659	1960	1890	2178
466	602	540	699
4660	905	864	1030
4661	475	406	550
4664	248	250	287
4665	194	200	179
4666	21989	20617	23637
4668	1212	1153	1345
4669	1568	1447	1670
467	553	465	571
4670	6761	6466	7355
4671	402	361	457
4673	30063	28084	32400
4674	711	760	867
4675	136	140	154
4676	4288	4147	4630
4677	9093	8549	9947
4678	3562	3348	3999
468	8895	7991	8976
4680	0	0	0
4681	0	0	0
4682	584	612	653
4683	1631	1609	1949
4684	2	9	11
4685	13038	13107	15067
4686	2037	1828	2175
4688	0	0	1
4689	0	0	0
4690	670	587	654
4691	21248	20240	23319
4692	759	704	808
4693	25	19	28
4694	2522	2446	2796
4695	1706	1593	1794
4696	1638	1648	1708
4697	6465	6132	6805
4698	1863	1873	2216
47	16591	15724	17798
4700	1687	1540	1869
4701	2502	2285	2628
4702	1985	1913	2062
4703	19	17	25
4704	2241	1982	2355
4705	1865	1707	1932
4706	2061	1765	2124
4707	2002	1894	2147
4708	2235	2105	2249
4709	1257	1117	1341
471	6614	6148	7033
4710	11001	10335	12053
4711	2014	1786	2083
4712	1344	1200	1399
4713	1928	1845	2129
4714	1541	1499	1674
4715	3171	3124	3324
4716	3743	3671	4024
4717	1289	1154	1403
4718	744	673	721
4719	3907	3710	4266
472	1766	1704	2045
4720	6755	6433	7086
4722	1827	1772	1931
4723	5768	5448	6067
4724	1064	975	1081
4725	5578	5312	5798
4726	1991	1915	2103
4728	2390	2094	2437
4729	4773	4577	5169
473	1483	1524	1752
4731	1388	1381	1617
4733	948	930	1038
4734	408	438	460
4735	7665	7246	8395
4736	21285	19612	22200
4738	1363	1357	1373
4739	348	384	412
474	2	3	3
4741	0	0	0
474170	131	150	166
474338	4	5	13
474343	150	123	162
474344	88	99	90
474354	0	0	0
474381	0	0	0
474382	0	0	0
474383	0	0	0
474384	0	0	0
4744	1	0	1
4745	0	0	0
4747	96	65	73
475	1276	1374	1377
4750	946	899	984
4751	614	606	768
4752	73	68	64
4753	39	36	52
4756	2235	2286	2442
4758	1836	1737	1924
4759	0	0	0
476	13529	13264	14315
4760	0	0	0
4761	0	0	0
4762	0	0	0
4763	3605	3478	4097
477	0	1	1
4771	1916	1999	2128
4772	283	270	269
4773	82	67	106
4774	2008	2001	2164
4775	1200	1186	1324
4776	105	116	106
4778	1	2	2
4779	10548	10039	11335
478	11	15	15
4780	1240	1216	1557
4781	1670	1542	1869
4782	6375	5960	6651
4783	425	435	405
4784	20130	19509	21805
479	18	34	33
4790	1902	1859	2106
4791	1074	958	1007
4792	983	896	964
4793	298	322	341
4794	125	104	149
4795	527	530	537
4796	1209	1086	1305
4798	2170	2136	2432
4799	2056	1993	2254
48	1887	1692	1972
480	0	0	0
4800	1927	1642	1994
4801	867	840	989
4802	1507	1406	1595
4803	0	0	0
4804	2	7	4
4807	2	6	3
4808	0	0	0
4809	3136	2843	3269
481	13603	12960	14697
4810	9	9	15
4811	0	1	0
4814	3440	3039	3474
4815	0	0	0
4817	990	958	1062
4818	0	0	0
482	12	8	18
4820	3247	3305	3940
4821	5	4	1
4824	3040	2918	3183
4825	19	18	25
4826	0	0	0
4828	73	67	67
4829	12	19	7
483	3124	2792	3220
4830	1809	1656	1851
4831	23	24	23
4832	955	778	971
4833	36	38	50
4835	788	798	958
4836	1706	1530	1745
4837	37	23	35
4838	0	0	0
4839	2803	2579	2983
4841	21192	20073	23016
4842	1	0	1
4843	1	0	0
4846	36	28	27
4848	1703	1734	1974
4849	1599	1506	1895
4850	773	726	804
4851	889	789	990
4852	0	0	0
4853	3059	3192	3505
4854	1459	1409	1588
4855	14	14	21
4856	34	22	30
4857	77	98	101
4858	1	1	0
486	0	0	0
4860	1994	1843	1962
4861	38	21	29
4862	111	102	118
4863	768	784	875
4864	1469	1456	1529
4867	150	187	212
4868	1	0	0
4869	23731	22209	25645
487	34	39	49
4878	0	0	0
4879	0	0	0
488	10507	9735	11073
4880	4	4	11
4881	2	1	1
4882	1	4	2
4883	0	4	4
4884	0	4	4
4885	27	36	45
4886	20	12	8
4887	0	0	0
4888	0	0	0
4889	0	0	0
489	18	16	10
4891	2941	2782	3172
4892	0	0	0
4893	2558	2382	2856
4897	22	14	17
4898	3920	3576	4251
4899	563	508	580
49	3	3	3
490	2645	2582	2971
4900	88	87	86
4901	44	52	65
4902	15	19	22
4904	17525	16319	18752
4905	2762	2479	2920
4907	2	3	0
4908	4	1	2
4909	8	7	19
491	0	1	0
4913	469	417	459
4914	2	3	3
4915	0	0	1
4916	0	0	0
4917	0	0	2
4919	247	289	271
492	0	0	0
4920	45	28	26
4921	168	185	206
4922	1	1	2
4923	0	0	0
492303	76	73	77
492307	1	0	0
492311	288	272	326
4924	2035	1998	2237
4925	6826	6733	7832
4926	19853	19796	22273
4927	2623	2435	2618
4928	4030	3864	4354
4929	26	20	22
493	3117	3026	3437
4931	2094	2008	2286
4935	109	117	109
493753	605	569	638
493754	188	162	201
4938	8	7	8
493812	0	0	0
493829	0	0	1
493856	827	738	868
493860	2	3	0
493861	3	4	4
493869	363	291	341
4939	1	0	3
493900	218	200	231
493901	0	0	0
493911	130	114	114
493913	2	1	2
4940	505	504	541
494115	547	500	603
494118	0	0	0
494119	0	0	0
494127	0	0	1
494141	0	0	0
494143	175	131	172
494188	0	0	0
494197	0	0	0
4942	199	218	219
4943	645	595	672
494323	0	0	0
494324	0	0	0
494325	0	0	0
494326	0	0	0
494327	0	0	0
494328	0	0	0
494329	0	0	0
494330	0	0	0
494331	0	0	0
494332	0	0	0
494333	0	0	0
494334	0	0	0
494335	2	2	2
494336	0	0	0
494337	0	1	0
494470	83	64	82
494513	92	62	71
494514	150	121	141
494551	0	1	1
494558	0	0	0
4946	22450	21110	23726
4947	3629	3414	3834
4948	0	0	1
495	1	0	3
4951	0	0	0
4952	2321	2268	2568
4953	12107	11626	13225
4956	0	0	0
4957	1908	1875	2201
4958	0	0	0
496	0	0	0
4967	11538	10873	12257
4968	628	659	759
4969	0	0	0
497049	1	0	0
497189	0	0	0
497190	5	4	3
497256	0	0	0
497258	79	72	78
497259	68	61	81
4973	0	0	0
4974	0	0	0
4975	0	3	0
4976	2604	2501	2865
497634	0	0	0
497661	8	6	9
4978	0	0	0
498	23684	21972	24900
4982	6	5	2
4983	551	472	579
4985	0	0	0
49854	1298	1288	1551
49855	531	579	664
49856	610	553	718
4986	1039	997	1135
49860	0	0	0
49861	0	0	0
4987	50	41	56
4988	0	0	0
4990	1	0	1
4991	0	0	0
4992	1	1	0
4993	2	1	1
4994	0	0	0
4995	0	0	0
4998	629	604	649
4999	848	836	957
50	4500	4339	4742
5000	949	905	1007
5001	851	857	907
5002	321	265	301
5003	2	3	0
5004	3	1	1
5005	0	5	5
5007	4339	3991	4589
5008	0	0	0
5009	0	0	1
501	0	2	1
5010	0	3	1
5013	67	85	90
5015	0	0	0
5016	198	161	175
5017	113	97	104
5018	4193	3993	4558
5019	2688	2451	2966
5020	0	0	0
5021	64	51	64
5023	0	0	0
5024	0	0	0
5025	701	737	805
5026	3	5	4
5027	77	62	83
5028	1	1	0
5029	59	51	64
5030	5	0	0
5031	0	1	1
5032	58	49	60
5033	1107	1045	1203
5034	19489	18612	20290
503497	0	0	0
503519	0	0	0
503538	257	304	298
503542	0	0	1
503569	186	187	190
503582	0	0	0
5036	7153	6707	7380
503614	0	0	0
503618	0	0	0
503640	0	0	0
503645	5	3	2
503693	105	106	100
5037	11261	10510	12149
503834	0	0	0
503835	0	0	1
503841	0	0	0
504180	0	0	0
5042	14	21	17
5045	1242	1187	1345
5046	1697	1648	1826
5047	0	1	0
5048	3978	3753	4258
50484	1925	1869	2248
50485	745	622	731
50486	0	0	0
50487	1	1	3
50488	3713	3336	3881
50489	1	7	1
5049	2373	2243	2600
5050	1785	1703	1924
50506	12	22	19
50507	2	0	0
50508	0	0	0
50509	0	0	1
5051	508	459	562
50511	0	0	1
50512	5218	4625	5478
50514	0	0	0
50515	118	83	110
5052	16544	15337	17334
5053	0	0	0
5054	1	0	0
5055	0	1	0
5058	571	548	581
506	40085	37038	41794
50604	0	0	0
50613	0	0	0
50614	1	0	1
50615	0	4	1
50616	0	0	0
50617	0	2	0
50618	687	700	786
50619	380	383	411
5062	6861	6343	7415
50624	0	0	0
50626	1505	1327	1568
50628	2114	2052	2186
5063	33	44	47
50632	0	0	0
50636	117	153	168
5064	128	116	135
50640	904	837	1070
50649	408	383	430
50650	57	71	79
50651	73	79	75
50652	1	2	2
5066	109	140	144
5067	21	14	13
50674	0	0	0
5068	0	0	0
5069	1	2	0
50700	0	0	0
5071	208	228	199
50717	3644	3603	4052
5073	1455	1460	1483
5074	1322	1300	1546
5075	290	258	308
5076	1	1	2
5077	0	0	0
5078	0	0	0
5079	0	0	0
5080	1	0	0
50801	0	0	0
50804	1069	988	1225
50805	350	322	391
50807	910	920	1025
50808	2717	2600	3086
50809	2641	2549	2855
5081	0	0	0
50810	547	573	658
50813	2688	2588	2823
50814	991	939	1012
5082	794	797	962
5083	229	185	201
50831	4	1	0
50832	11	9	15
50833	0	0	0
50834	0	0	0
50835	0	0	0
50836	0	0	0
50837	0	0	0
50838	1	2	1
50839	2	2	5
50840	19	15	14
50846	0	0	0
50848	4466	4245	4792
50852	0	0	0
50853	18	14	14
50854	2051	1940	2148
50855	270	281	318
50856	2	0	4
50858	0	0	0
50859	0	0	0
50861	197	146	206
50862	1809	1787	2065
50863	0	0	0
50865	755	691	757
5087	1170	1064	1313
5089	1432	1351	1515
509	4993	4615	5313
5090	363	345	373
5091	1976	1948	2126
5092	3958	3630	4006
5093	5044	4618	5406
50937	373	351	361
50939	9	6	8
5094	13443	12591	14349
50940	2	5	5
50943	76	86	82
50944	0	0	0
50945	0	0	0
5095	746	648	786
5096	5558	5270	5932
50964	0	0	0
5097	368	381	423
5099	0	2	0
50999	1898	1701	2032
51	2796	2472	2994
5100	0	0	0
51000	311	351	377
51001	531	524	567
51002	364	328	433
51003	307	266	304
51004	1139	1032	1155
51005	344	347	363
51006	1297	1185	1405
51008	1085	949	1148
51009	1011	916	1111
5101	2	2	3
51010	630	568	672
51011	344	329	374
51012	1441	1328	1647
51013	575	554	594
51014	1930	1938	2203
51015	790	690	835
51016	695	647	710
51018	612	546	702
51019	931	984	1056
51020	1413	1270	1511
51021	4212	3980	4343
51022	191	158	202
51023	638	597	665
51024	2362	2365	2565
51025	7	1	7
51026	586	501	660
51027	457	425	452
51028	325	336	415
51029	631	626	673
51030	629	551	657
51031	1879	1767	1901
51032	0	0	0
51035	2311	2129	2452
5104	1	3	3
51042	225	220	243
51043	5532	5598	6085
51046	0	0	0
5105	1	0	1
51050	0	0	0
51052	0	0	0
51053	709	620	705
51054	78	80	94
51056	2548	2471	2797
51057	79	67	95
51058	416	378	416
51059	0	0	0
5106	5512	5427	6047
51060	1108	1055	1238
51061	822	772	893
51062	14	10	18
51063	0	0	1
51065	3238	2791	3203
51066	3	3	3
51067	783	690	818
51068	579	540	604
51069	827	867	928
51070	924	831	930
51071	692	595	699
51072	334	368	386
51073	2511	2260	2603
51074	398	324	376
51075	3643	3431	4028
51076	201	167	198
51077	1289	1164	1330
51078	1545	1478	1637
51079	4056	3855	4342
5108	3207	3070	3579
51081	2645	2574	2818
51082	2202	1950	2397
51083	346	249	325
51084	982	841	996
51085	151	144	154
51086	0	0	0
51087	50	56	48
51088	893	851	980
51090	191	169	163
51091	835	752	868
51092	1484	1432	1694
51093	1002	862	1025
51094	3783	3637	4142
51095	972	951	1100
51096	1395	1327	1530
51097	780	682	817
51098	792	722	800
51099	1026	1014	1209
5110	1513	1425	1723
51100	552	604	665
51101	306	316	344
51102	901	817	908
51103	786	695	804
51104	337	342	328
51105	1072	1097	1310
51106	378	285	369
51107	4047	3712	4203
51108	1439	1243	1495
51109	14856	14255	16553
5111	3921	3593	4247
51110	792	804	896
51111	1445	1483	1602
51112	439	412	473
51114	2941	2701	3202
51115	1941	1920	2144
51116	2301	2181	2591
51117	1415	1422	1576
51118	1346	1178	1321
51119	1699	1471	1801
51121	770	814	960
51122	772	736	948
51123	802	821	907
51124	961	906	979
51125	1102	1069	1192
51126	2835	2641	2970
51127	0	0	0
51128	2546	2320	2684
51129	0	0	1
51130	11	6	18
51131	5	4	2
51132	2436	2315	2692
51133	1774	1706	1993
51134	301	314	361
51135	806	707	878
51136	404	383	454
51138	1586	1572	1696
51141	671	620	788
51142	6283	5809	6540
51143	1591	1517	1835
51144	1528	1482	1669
51145	6	6	9
51146	0	0	0
51147	1005	917	1063
51148	41	41	43
51149	313	348	354
51150	5320	5088	5738
51151	39	27	39
51154	871	794	951
51155	7826	7334	8187
51156	0	0	0
51157	661	656	706
5116	1856	1809	2056
51160	2487	2379	2598
51161	762	699	784
51162	1186	1199	1343
51163	716	661	736
51164	4381	3907	4548
51166	800	759	912
51167	261	246	294
51168	12	23	33
51170	226	213	258
51171	121	98	114
51172	295	240	254
51174	315	305	327
51175	326	324	380
51176	99	101	118
51177	283	269	296
51179	2	2	1
5118	72	67	114
51181	2990	2841	3227
51182	2376	2355	2546
51184	670	609	725
51185	905	803	953
51186	1029	944	1072
51187	3016	3056	3476
51188	398	343	433
5119	2091	2025	2157
51191	58	51	67
51192	54	72	89
51193	780	784	853
51194	705	696	778
51195	416	482	499
51196	0	2	8
51198	0	0	0
51199	1641	1657	2059
51200	0	0	0
51201	1126	1076	1238
51202	1458	1354	1537
51203	2284	2200	2522
51204	977	875	970
51205	677	577	707
51206	6	3	3
51207	1	1	4
51208	0	0	0
51209	54	53	57
5121	5	2	1
51213	0	0	0
51214	0	0	0
51218	1239	1086	1300
5122	0	0	0
51222	340	313	414
51224	0	0	0
51225	76	59	80
51226	3	2	0
51227	948	846	918
51228	1501	1472	1637
51230	2670	2540	2832
51231	865	897	977
51232	180	172	193
51233	9	5	18
51234	2315	2095	2323
51236	1468	1388	1595
51237	10	16	17
51239	290	273	327
51241	114	93	93
51244	469	442	537
51246	6695	6249	6949
51247	2422	2197	2598
51248	1316	1288	1445
51249	1266	1186	1414
5125	13	9	9
51250	522	489	568
51251	417	389	453
