GeneID	Du145 siControl	Du145 siCDCA2	PC4	LNCap	22RV1	Du145	PC3	Prostate
91584	0	0	3	2	0	1	620	20
101928807	0	0	0	0	0	0	0	0
105375511	0	0	0	0	0	0	0	0
102724906	0	0	0	0	0	0	0	0
286023	0	0	0	0	0	0	0	0
100506937	0	0	0	0	0	0	0	0
54927	489	867	334	600	407	790	873	146
100500804	515	603	1177	786	2353	1162	604	460
105375512	0	0	0	0	0	0	0	0
60412	522	577	787	962	996	1896	1608	414
102465139	0	0	0	0	0	0	0	0
101928861	0	0	0	1	3	0	0	0
105375513	1	3	22	20	96	21	35	27
105375514	0	0	9	5	44	3	7	10
136332	4	3	8	26	24	25	40	28
84912	366	563	343	752	253	1021	1466	232
105375518	0	0	1	0	0	1	0	0
105375517	2	3	0	0	0	3	9	0
105375519	10	11	0	16	2	31	83	0
231	2522	4125	40	52	74	5881	110	300
57016	11	7	8	22	8	31	27	4
105375520	1	2	2	6	0	13	4	3
441282	4	4	0	5	1	16	8	3
669	114	163	419	510	122	277	375	146
107986850	0	0	0	0	0	0	0	0
800	138	122	1013	6324	2421	837	2217	9293
340351	9	21	61	124	32	65	70	48
78996	355	641	1578	1956	523	1298	1151	344
55281	63	137	242	469	104	235	228	75
29062	44	35	334	300	133	224	192	186
102465254	0	0	0	0	0	0	0	0
346673	0	0	11	3	0	3	0	0
107984123	0	0	0	0	0	0	0	1
4850	136	182	506	551	229	502	471	226
23165	1410	2005	3923	2213	827	4077	2753	308
647087	419	447	929	740	809	976	1331	398
26266	0	1	34	11	19	22	14	29
105375521	0	1	27	9	58	14	14	28
389558	0	0	0	0	0	0	3	7
105375522	0	0	0	0	0	0	0	0
767558	1551	1056	2231	2602	743	2836	3039	509
136319	1551	1056	2231	2602	743	2836	3039	509
105375523	0	2	0	3	0	1	2	0
105375524	0	0	0	0	0	0	0	0
1129	0	0	0	0	8	0	0	4
349160	0	0	0	0	1	0	0	0
574443	0	0	0	0	0	0	0	0
105375525	0	0	0	0	0	0	0	0
5764	1	1	3	4	201	4	78	957
105375527	0	0	0	0	0	0	0	1
9162	0	0	4	1	2	2	9	13
64764	389	334	4148	654	300	1297	2534	1074
100130880	0	0	2	0	0	0	0	0
6718	0	0	0	5	1	0	0	0
100616226	0	0	0	0	0	0	0	0
107986749	0	0	0	1	0	0	1	1
8805	91	81	1337	749	1023	582	471	529
136306	0	1	1	0	8	1	1	3
50617	0	4	0	6	0	4	30	0
155006	0	0	0	2	0	2	2	2
57670	98	169	1099	489	255	590	1731	131
92092	70	55	68	302	138	572	432	206
107986852	21	27	6	40	80	37	21	9
56829	725	1333	962	4327	496	2879	1294	416
113218503	4	9	5	12	2	18	7	3
79989	107	123	317	396	158	278	299	69
254048	96	106	1436	1066	468	980	930	724
51631	199	302	1587	1000	673	942	793	664
154791	44	60	175	190	636	100	66	167
100189406	0	0	0	0	1	0	0	0
100996928	194	268	1367	884	934	803	672	673
100129148	23	28	107	66	139	64	55	60
346689	6	12	103	32	10	24	1	4
154790	2	2	0	5	2	5	0	1
28996	677	843	1837	6515	1047	4456	9990	1321
105375530	0	0	0	7	0	4	14	3
6916	28	32	9	194	24	88	431	149
107986853	0	0	0	9	1	1	68	4
105375532	0	0	1	13	0	2	100	10
64761	241	996	65	793	90	673	337	296
80853	152	120	857	555	219	536	366	247
100134229	46	43	34	61	29	95	16	31
107986854	0	1	1	0	0	10	0	4
105375534	0	0	0	0	0	2	0	0
84255	347	156	364	700	294	1138	879	247
401409	1	1	2	121	175	11	3	13
23608	553	612	1794	1199	1037	1660	1653	781
27147	6	3	0	2	8	15	1273	94
105375535	0	0	0	0	2	1	9	5
107986718	0	0	1	1	2	5	9	3
90956	215	211	392	719	543	461	441	223
100134713	12	17	57	75	150	42	46	24
4708	384	565	1044	1015	3464	691	728	408
673	221	415	1518	965	311	1030	999	521
105375536	4	3	3	12	3	2	5	2
107986720	0	0	0	0	0	0	0	0
51650	267	374	664	960	1110	412	378	202
107986719	0	0	0	0	1	0	0	0
105375537	0	0	0	0	0	0	0	0
100507421	19	8	1121	49	182	65	6	186
105375538	0	0	9	1	16	3	0	2
55750	289	430	1711	1674	580	1133	2065	609
57189	256	205	1360	1089	219	845	2026	339
285962	3	3	35	29	103	18	7	24
494551	0	1	3	4	18	5	2	4
6742	619	980	1297	1419	1628	1282	1068	258
50831	0	0	8	4	1	3	8	0
50832	0	0	24	7	0	8	10	6
54429	0	1	45	16	1	5	16	25
136242	0	0	22	0	4	0	0	4
130075	0	0	4	0	0	0	0	0
23601	0	0	2	0	0	0	0	3
5726	0	0	2	0	0	0	0	0
8972	0	0	171	1	0	0	4	3
93432	0	0	80	0	1	0	2	0
100289017	0	0	0	0	0	0	0	0
136541	0	0	0	0	0	0	0	0
207147	0	0	0	0	0	0	0	1
28621	0	0	0	0	0	0	0	0
28620	0	0	0	0	0	0	0	0
105375539	0	0	0	0	0	0	0	0
28619	0	0	0	0	0	0	0	0
28617	0	0	0	0	0	0	0	1
28614	0	0	0	0	0	0	0	0
28606	0	0	0	0	0	0	0	0
28597	0	0	0	0	0	0	0	0
28616	0	0	0	0	0	0	0	0
28604	0	0	0	0	0	0	0	1
28596	0	0	0	2	0	0	0	1
28588	0	0	0	0	0	0	0	0
28613	0	0	0	0	0	0	0	0
28603	0	0	0	0	0	0	0	0
28595	0	0	0	1	0	0	1	0
28587	0	0	0	0	0	0	0	0
28612	0	0	0	0	0	0	0	0
28586	0	0	0	0	0	0	0	0
28585	0	0	0	0	0	0	0	0
28582	0	0	0	0	0	0	0	0
28579	0	0	0	0	0	0	0	0
28584	0	0	0	0	0	0	0	0
28581	0	0	0	0	0	0	0	0
28578	0	0	0	0	0	0	0	0
28602	0	0	0	0	0	0	0	2
28594	0	0	0	0	0	0	0	0
107986855	0	0	0	0	0	0	0	0
28611	0	0	0	0	0	0	0	1
105379749	0	0	0	0	0	0	0	1
28601	0	0	0	0	0	0	0	0
28593	0	0	0	0	0	0	0	0
113839523	0	0	0	0	0	0	0	0
28610	0	0	0	0	0	0	0	1
28600	0	0	0	0	0	0	0	0
28592	0	0	0	0	0	0	0	0
28609	0	0	0	0	0	0	0	0
28599	0	0	0	0	0	0	0	0
28591	0	0	0	0	0	0	0	0
28608	0	0	0	0	0	0	0	0
